user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,cleaned_text,sentiment,topic,misinformation_label
Golden Nugget,"Houston, TX",One day at a time in this doggy dog world! :) 🐶💯🌊✌🏾❤️😎,2018-08-10 06:20:30,690,4901,131575,False,2020-08-01,"@realDonaldTrump Golf in the morning, and tweeting in the afternoons... Must be nice!

Meanwhile over 150k lives lo… https://t.co/8zZBp2H8K9",,Twitter for Android,False,golf morning tweeting afternoons must nice meanwhile 150k lives lo,POSITIVE,123,unverified claim
Juliana,,The desire to reach for the stars is ambitious. The desire to reach hearts is wise. Maya Angelou   #TheResistance #Alltrumpkinsblocked!!! #NOLISTS!,2009-03-22 13:20:42,5697,6268,21662,False,2020-08-16,"@IvankaTrump As your daddy @realDonaldTrump said about the 170,000 and counting Americans dead from #COVID19 ""It is… https://t.co/SH7XdAs52n",['COVID19'],Twitter for Android,False,daddy said 170 000 counting americans dead,NEGATIVE,6,unverified claim
DesignedBi💪🏿🌈,"Seattle, WA","Pandemic Survival Expert💪🏿, Lust Demon Vessel😈,Quantum Entanglement Lifestyle with @Blknbi , Master of 🌈🎉🥳🌈 @ https://t.co/hrccblUEIr.. Show 😍$Biblk",2020-03-25 21:08:59,197,395,816,False,2020-07-31,Dear How to Do It: Is there any way to have #sex right now without your #kids hearing ? https://t.co/w5etAhyMfz via… https://t.co/BoyVm8Z9ja,"['sex', 'kids']",Twitter Web App,False,dear way right without hearing via,POSITIVE,269,unverified claim
Khaleej Times,United Arab Emirates,News. Trends. Views. Insights. UAE at your fingertips. Delivered specially for you by a news icon.,2009-01-11 07:56:56,568057,1097,492,True,2020-08-08,#Coronavirus: #Qatar reports 267 new #Covid19 cases https://t.co/rULgUUrW9R,"['Coronavirus', 'Qatar', 'Covid19']",Twitter Web App,False,reports 267 new cases,POSITIVE,4,true information
Versus the Crowd,,Safe haven of ideas. Celebrate our ability to think freely and learn from mistakes. Fight through dialogue and education. Embrace criticism. Nourish the mind.,2020-07-29 08:43:01,4,4,3,False,2020-08-13,Education kills terrorism. Never underestimate the power of education #malala #msm #covid19 https://t.co/MCCYb7ORwD,"['malala', 'msm', 'covid19']",Twitter Web App,False,education kills terrorism never underestimate power,POSITIVE,0,true information
Masked Zuker Bug,,"Fun, Humor, Sarcasm, Apolitical!!!",2020-08-11 15:28:47,2,1,0,False,2020-08-12,"Covid vaccine second best achievement of Russia, Vodka is still the best!!! #covid19 #corona #vodka","['covid19', 'corona', 'vodka']",Twitter for Android,False,covid vaccine second best achievement russia vodka still,POSITIVE,18,true information
Tim Nguyen,"Genf, Schweiz",Unit Head & :-) infodemiologists (-: @WHO Health Emergency Programme. Opinions expressed are mine and not of the WHO. Re-tweets are no endorsements.,2013-12-06 16:09:17,465,260,222,False,2020-08-11,@AJTMH @MononTonmoy @arifulidu @Dalia05005268 @KamalCh56887149 @Alamgir92903100 @SazzadHKhan1 @AbuHenaMostof10… https://t.co/CYkO4STr36,,Twitter for iPhone,False,,POSITIVE,7,LABEL_UNKNOWN
Threader,Author? You can opt-out with the keyword “pause”,"Get good Twitter threads, every day • Apple’s App of the Day • Mention us with the keyword “compile” on a thread to turn it into an ad-free, single page.",2017-08-23 08:21:43,47260,1168,3533,False,2020-07-27,"@hsantos74 Hi, you can read this thread from @Aaron_Derfel here: https://t.co/M1deB9QEl6  #COVID19 #coronavirus #COVID","['COVID19', 'coronavirus', 'COVID']",Threader_client,False,hi read thread,NEGATIVE,139,true information
WIL HEWSON,,,2014-12-22 21:17:28,13,51,4553,False,2020-07-25,Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/RA6kwXToXA via @Change,"['moneyforthepeople', 'covid19']",Twitter Web App,False,give 2000 month every american sign petition via,NEGATIVE,158,true information
Sambad English,Odisha,"Odisha Sun Times is now Sambad English. We cover Breaking News, Alerts & Feature Articles.

Join us on: https://t.co/dVPFiHHyyo",2013-11-12 08:17:29,34816,4,7,False,2020-07-26,#Odisha | Malkangiri district administration shares details of 15 new #COVID19 cases detected in the district today https://t.co/OGjFNy5wIE,"['Odisha', 'COVID19']",Twitter for Android,False,malkangiri district administration shares details 15 new cases detected today,POSITIVE,4,true information
Zolet Lenet and Fink,"Lutherville, MD","We are a Multigenerational Financial Advisory Team at Morgan Stanley.
Please visit our website for more info. 
NMLS# 1265239,1288038,1282402,1268449,1270176,",2017-04-12 20:13:27,9,11,2,False,2020-07-25,"Here's some weekend reading regarding the many ways that COVID-19 has changed sustainability and investing.  
For m… https://t.co/hKPxxs0b34",,Hearsay Social,False,weekend reading regarding many ways covid 19 changed sustainability investing,POSITIVE,101,true information
Karthik Raj Manoharan,"Chennai, Tamilnadu, INDIA",Peri-Operative Physician. Eco-socialist. Epistemologist. Political Aristarch.,2009-07-01 23:20:50,260,60,150,False,2020-08-11,"Huge jump in number of cases in Andhra Pradesh..There is under-reporting of cases and deaths
#Covid19AP… https://t.co/j2lufqCyud",['Covid19AP'],Twitter for Android,False,huge jump number cases andhra pradesh reporting deaths,NEGATIVE,134,true information
Kagiso Fortune,,"A Human Kong🦍🤨?

https://t.co/oasr1rIAtW",2019-03-09 08:50:16,43,258,2182,False,2020-08-12,"I am an Afrobeats Artist,Producer,Songwriter,Rapper,Singer.With All this talents,i only lack equipment..Show Love w… https://t.co/0kRMkqG4C1",,Twitter for Android,False,afrobeats artist producer songwriter rapper singer talents lack equipment show love w,NEGATIVE,12,unverified claim
Uncle_Goody,Universe,"👩‍💻Design + Motivation🌋
Twitter is not my thing.. yet!
🎨🖌️🖼️👨‍🎨👩‍💻
Ps, Ai, XD, Tableau, Corel (soon: C4D, InDesign, Affinity Designer, Ae)",2011-10-15 08:46:37,226,615,188,False,2020-07-26,"Ask @richardbranson , he'll tell you!
#Motivation #Life #COVID19 https://t.co/HeTDdlYiON","['Motivation', 'Life', 'COVID19']",Twitter for Android,False,ask tell,NEGATIVE,22,unverified claim
Karen McBain,,"Après lui, le deluge. OG feminist, reinforcing your bias confirmation. Act the ass, and I will block you. F*ck Trump.",2013-06-13 17:45:26,1100,2079,191367,False,2020-08-04,"@realDonaldTrump showed more concern for Guislaine Maxwell than 1,000 dead Americans a day from #COVID19. #TrumpIsANationalDisgrace","['COVID19', 'TrumpIsANationalDisgrace']",Twitter for Android,False,showed concern guislaine maxwell 1 000 dead americans day,POSITIVE,6,unverified claim
Jonathan Singer,"Chicago, IL",The first social work podcast by social workers for social workers. Big names talking about bigger ideas. Check out  https://t.co/wtGlysUOZt #SWTech #AAS20 #SPSM,2009-09-09 15:17:32,18464,944,36834,False,2020-08-29,"Lots of talk about #SelfCare in #COVID19. Listen to Erlene Grise-Owens, Jay Miller &amp; Mindy Eaves talk about the rol… https://t.co/5cEsuJIOGy","['SelfCare', 'COVID19']",IFTTT,False,lots talk listen erlene grise owens jay miller amp mindy eaves rol,POSITIVE,109,unverified claim
Sophia Solanki,,"Entrepreneur , Content Marketer, Ex-Business Consultant, @godotmedia @narratoio",2012-12-09 08:53:39,702,395,505,False,2020-08-10,"How to build a successful content marketing strategy for your restaurant business to thrive, even during a pandemic… https://t.co/eQinMQhy4N",,Buffer,False,build successful content marketing strategy restaurant business thrive even pandemic,POSITIVE,23,true information
X Æ A-12,"Kaduna, Nigeria","CEO & Founder of https://t.co/FSWQDWIoO0 
#Mobile #Marketing #CCTV Expert #Technician #PenTester #GodBeliever. #Father2MyLuving Daughter. Billgatenow@gmail.com",2010-03-31 20:41:03,1767,3159,7506,False,2020-07-25,NCDCgov: “Report from the National Institute of Pharmaceutical Research &amp; Development on the Madagascar drug showed… https://t.co/R1GiEF7m4K,,IFTTT,False,ncdcgov report national institute pharmaceutical research amp development madagascar drug showed,NEGATIVE,34,true information
JPierceA,Georgia USA @GDECD 🇺🇸,"PAST: Conrail(R), USAF/USAFR(R)🇺🇸 
 PRESENT: Enjoying Life! #MAGA 🇺🇸  
 #AmericaFirst #KAG #TTG 🇺🇸
MY COMMENTS: (In Parentheses)",2016-12-29 01:58:51,473,767,11123,False,2020-08-10,".#StockMarket #News #Live #Updates: 
#Stocks trade mixed as #Investors eye #Earnings, @realDonaldTrump's #Virus ord… https://t.co/qyz0QWDYeR","['StockMarket', 'News', 'Live', 'Updates', 'Stocks', 'Investors', 'Earnings', 'Virus']",Twitter Web App,False,trade mixed eye ord,NEGATIVE,178,unverified claim
M. Rigney,LandofFreeandHomeofthebrave.,"Philosopher Sociologist Legal Professional Project Manager Entrepreneur and Statistician. Investor and Lover of Freedom, Truth, Honor, and Respect. American.",2018-06-23 01:17:44,155,950,4211,False,2020-07-25,Air Conditioning and stale air conditions widen spread radius indoors. Better ventilation and far UVC light should… https://t.co/oQGiqX8vBp,,Twitter for iPhone,False,air conditioning stale conditions widen spread radius indoors better ventilation far uvc light,NEGATIVE,257,true information
Rob C. Johnson,,"writer, college student from Independence, Louisiana",2009-09-10 02:41:07,1835,3191,2099,False,2020-07-28,#COVID19 stay safe out there everyone! #coronavirus #COVIDー19 #WritingCommunity #writerslift #writers,"['COVID19', 'coronavirus', 'COVIDー19', 'WritingCommunity', 'writerslift', 'writers']",Twitter for Android,False,stay safe everyone,POSITIVE,54,unverified claim
The No Structure Podcast,"Seattle, WA",The official twitter of the No Structure Podcast! Listen here: https://t.co/W9jajYVRwr IG: @nostructurepodcast,2019-01-08 22:47:54,294,689,1305,False,2020-08-22,"A brand new #conspiracy talk is up now on our #youtube 📺
.
This week we’re talking everything #COVID19 conspiracy r… https://t.co/EnEHYjq8tf","['conspiracy', 'youtube', 'COVID19']",Twitter for iPhone,False,brand new talk week talking everything conspiracy r,POSITIVE,40,unverified claim
Prince Obi,Lagos,"Eye doctor,an entrepreneur exceptional!..His Grace is an ocean & I 'm sinking!!",2010-03-17 13:23:39,370,263,1914,False,2020-08-09,"The gathering of God's people is Exciting!!
I am in Church &amp; getting blessed!!
#COVID19 debacle is discomfited!!
#TUJ
@PeeExcellence
@pshegs","['COVID19', 'TUJ']",Twitter for Android,False,gathering god people exciting church amp getting blessed debacle discomfited,POSITIVE,11,unverified claim
Steven Boal,"Mountain View, CA","CEO & Founder @quotient, Chairman & Founder @cashstar, Founding Board Member @matiarobotics",2009-03-20 22:13:14,98,149,9,False,2020-08-10,Restaurants are seeing an upward trend in foot traffic around place-based #OOH media. @ubimoinc #ooh #covid19… https://t.co/oBrIZ0N3Lt,"['OOH', 'ooh', 'covid19']",Dynamic Signal,False,restaurants seeing upward trend foot traffic around place based media,POSITIVE,71,true information
Akhmetzhan Galimzhanov,Kazakhstan,"non-invasive cardiologist, PhD candidate, #cardiotwitter, interested in #RadialFirst, antithrombotics, #hypertension, #AI #metaanalysis, @BMJ_EBM peer-reviewer",2019-01-27 09:34:50,355,386,1670,False,2020-07-27,"How #COVID19 impact on your research
https://t.co/w3nrDwsFeJ
@TalgatYessenov @SABOURETCardio @t_batyraliev… https://t.co/TXh9rzRyyb",['COVID19'],Twitter Web App,False,impact research,POSITIVE,68,true information
Andrew Mwanguhya 🇺🇬,Africa,"Ugandan Journalist with NMG's Daily Monitor & #NTVPressBox. When not holding a pen or at a stadium near u, I'm traveling the world, teaching pple to do the same",2009-04-24 05:55:08,25866,3613,25470,True,2020-08-09,"A ruling government that specializes in arrogance, abusing, insulting, provoking and annoying citizens 

#Uganda… https://t.co/dtNtVNjMla",['Uganda'],Twitter for Android,False,ruling government specializes arrogance abusing insulting provoking annoying citizens,NEGATIVE,14,unverified claim
Pankaj Yadav,"Najafgarh, New Delhi","A Senior Journalist in Delhi | 23 Yrs | Worked with intn'l news orgns KYODO NEWS, KUNA, ANI/REUTERS | Now a Freelancer| Ex-Treasurer, FCC of South Asia.",2014-01-21 07:09:32,414,917,6237,False,2020-08-30,"#Japanese brand @UniqloIn Jeans @ Rs 2990 per piece.....that too in #COVID19 times....!
TOO EXPENSIVE....!!
Not sui… https://t.co/cTF3QCiRKK","['Japanese', 'COVID19']",Twitter for Android,False,brand jeans rs 2990 per piece times expensive sui,NEGATIVE,178,true information
Jake Lee Murnane,"Melbourne, Australia",,2009-04-13 08:58:21,57,109,1663,False,2020-08-12,"Covid, get away from us you BITCH! #covid19 #Melbourne #lockdown #alien #facemasks #stage4 #5moreweeks… https://t.co/yYMusbOPQd","['covid19', 'Melbourne', 'lockdown', 'alien', 'facemasks', 'stage4', '5moreweeks']",Twitter for iPhone,False,covid get away us bitch,NEGATIVE,28,misinformation
BBC Radio 5 Live,"Salford, United Kingdom",The @BBC's home of breaking news and sport: where stories come to life. Tweet @bbc5live to contact the studio directly. Listen on @BBCSounds.,2007-07-19 16:30:09,670039,17997,2363,True,2020-07-28,"🗣️ ‘We think the future is not about massive lockdowns…’

@WHO Special Envoy on #COVID19, Dr @DavidNabarro talks to… https://t.co/FnN8Wa2o4U",['COVID19'],Twitter Media Studio - LiveCut,False,think future massive lockdowns special envoy dr talks,NEGATIVE,21,unverified claim
Business Standard,India,"Latest updates #news #LIVE coverage on #economy #companies #markets #politics and #technology from India's leading business daily
https://t.co/VVl6HGuvvc",2009-06-01 08:52:08,1969506,380,140,True,2020-07-25,"Kejriwala said in the past one month, the number of Covid-19 cases in Delhi has gone down, deaths have reduced, rec… https://t.co/vT7rrYMT76",,TweetDeck,False,kejriwala said past one month number covid 19 cases delhi gone deaths reduced rec,NEGATIVE,37,true information
IAM Platform,Worldwide,"Curation | Tools | Tips | Services

IAM Platform powers IAM Network:

GO: https://t.co/OJVc7LULBT

Blog | Social | Podcast | Code Trove",2010-12-13 21:24:29,18015,14939,65467,False,2020-08-17,"New Zealand’s Ardern postpones election as coronavirus flares up 

READ MORE: https://t.co/Q9tNqf8pKr

#cdc… https://t.co/I3Af46KG9z",['cdc'],IAMBLOG2TWITTER,False,new zealand ardern postpones election coronavirus flares read,NEGATIVE,288,unverified claim
🌊🌊Imajicka🌊🌊#Biden2020,Eastern United States,Scorpio. Lover of cats. Reader of books. They/Them #Witch #Pagan #Magick #Resist #VoteBlue #WearAMask #trumpVirus #Biden2020 #TeamJustice #Gestapotrump,2019-06-04 06:53:54,10138,10543,3771,False,2020-08-11,https://t.co/ZynfJKNSCp #resist #trumpvirus #covid19 Until the GOP are removed from office &amp; trump is secure in a j… https://t.co/uBxjEt50Ua,"['resist', 'trumpvirus', 'covid19']",Twitter Web App,False,gop removed office amp trump secure j,NEGATIVE,1,unverified claim
Thomas Coombs,"Leeds, England","One of Yorkshire’s oldest and most respected firms of Chartered #Accountants, #Tax and #Business Advisers. 

#since1878",2014-05-10 13:18:03,63,57,10,False,2020-08-17,"#RishiSunak reopens support scheme for #selfemployed

https://t.co/tGfvSxxSgp

#SEISS #COVID19 https://t.co/8Xx54hajR5","['RishiSunak', 'selfemployed', 'SEISS', 'COVID19']",Hootsuite Inc.,False,reopens support scheme,POSITIVE,0,true information
Brian E. Logan,"New York, NY","Episcopalian, Partner, Attorney, Scientist, Teacher, #resister. Block trolls, bigots, bots. RT ≠ endorsement. He/him/his USA!#BlackLivesMatter Tweets are my own",2012-12-18 20:09:13,3382,5002,622033,False,2020-08-22,"@BMLewis2 Trump = Death. That’s what Trump’s accomplished: 175,000 dead Americans from #COVID19. Tens of thousands… https://t.co/WuJ1hNLkqI",['COVID19'],Twitter for iPhone,False,trump death accomplished 175 000 dead americans tens thousands,NEGATIVE,6,true information
